-0.565735	 0.227886	 0.109597	 0.217012	 0.425183	 0.905107	 0.004001
-0.565735	 0.227886	 0.105974	 0.218709	 0.422844	 0.906202	 0.003999
-0.567305	 0.227225	 0.102347	 0.220394	 0.420215	 0.907425	 0.004000
-0.569053	 0.226768	 0.098715	 0.222071	 0.417736	 0.908569	 0.004000
-0.570549	 0.226418	 0.095077	 0.223735	 0.414236	 0.910169	 0.004000
-0.572240	 0.226308	 0.091433	 0.225382	 0.409569	 0.912279	 0.003999
-0.573988	 0.225951	 0.087778	 0.227009	 0.403929	 0.914790	 0.004001
-0.575362	 0.226228	 0.084113	 0.228610	 0.396760	 0.917923	 0.004000
-0.578233	 0.225119	 0.080433	 0.230179	 0.387277	 0.921964	 0.004000
-0.580790	 0.224245	 0.076736	 0.231705	 0.375963	 0.926635	 0.004000
-0.583920	 0.223010	 0.073016	 0.233174	 0.358535	 0.933516	 0.004000
-0.587051	 0.221719	 0.069267	 0.234570	 0.339494	 0.940608	 0.004000
-0.589922	 0.220872	 0.065490	 0.235886	 0.318229	 0.948014	 0.004000
-0.593517	 0.219296	 0.061684	 0.237113	 0.295547	 0.955328	 0.003999
-0.597432	 0.217388	 0.057848	 0.238246	 0.270975	 0.962586	 0.004000
-0.601161	 0.215682	 0.053983	 0.239278	 0.244759	 0.969584	 0.004000
-0.603930	 0.215251	 0.050092	 0.240204	 0.218227	 0.975898	 0.004000
-0.607511	 0.213575	 0.046177	 0.241019	 0.189751	 0.981832	 0.004000
-0.611646	 0.211461	 0.042242	 0.241737	 0.168781	 0.985654	 0.003999
-0.616036	 0.208938	 0.038294	 0.242376	 0.151216	 0.988501	 0.004001
-0.619802	 0.207106	 0.034335	 0.242951	 0.136270	 0.990672	 0.003999
-0.622853	 0.206158	 0.030369	 0.243472	 0.123736	 0.992315	 0.004000
-0.625657	 0.205621	 0.026397	 0.243947	 0.113751	 0.993509	 0.004000
-0.628677	 0.204515	 0.022422	 0.244388	 0.107006	 0.994258	 0.004000
-0.632130	 0.203412	 0.018444	 0.244809	 0.103261	 0.994654	 0.004000
-0.635954	 0.201912	 0.014465	 0.245215	 0.099749	 0.995013	 0.004000
-0.640221	 0.199917	 0.010485	 0.245608	 0.097001	 0.995284	 0.004000
-0.644906	 0.197458	 0.006503	 0.245990	 0.093983	 0.995574	 0.004001
-0.649654	 0.194945	 0.002520	 0.246360	 0.091017	 0.995849	 0.003999
-0.653974	 0.192935	 -0.001464	 0.246714	 0.085988	 0.996296	 0.004001
-0.657754	 0.191530	 -0.005451	 0.247047	 0.080255	 0.996774	 0.004000
-0.661201	 0.190479	 -0.009438	 0.247355	 0.074004	 0.997258	 0.004000
-0.664510	 0.189537	 -0.013429	 0.247634	 0.065746	 0.997836	 0.004000
-0.667784	 0.188545	 -0.017421	 0.247874	 0.054253	 0.998527	 0.004000
-0.669885	 0.187240	 -0.021416	 0.248069	 0.043251	 0.999064	 0.004000
-0.673028	 0.185999	 -0.025414	 0.248223	 0.033246	 0.999447	 0.004001
-0.676037	 0.184666	 -0.029412	 0.248333	 0.022251	 0.999752	 0.004000
-0.678831	 0.183273	 -0.033412	 0.248399	 0.010750	 0.999942	 0.004000
-0.681340	 0.181860	 -0.037412	 0.248415	 -0.003000	 0.999995	 0.004000
-0.683549	 0.180461	 -0.041411	 0.248385	 -0.011999	 0.999928	 0.004000
-0.685465	 0.179097	 -0.045411	 0.248318	 -0.021253	 0.999774	 0.004000
-0.687089	 0.177770	 -0.049409	 0.248217	 -0.029497	 0.999565	 0.004000
-0.688415	 0.176465	 -0.053407	 0.248074	 -0.041747	 0.999128	 0.004000
-0.691166	 0.175294	 -0.057403	 0.247892	 -0.049500	 0.998774	 0.004000
-0.692082	 0.173980	 -0.061397	 0.247677	 -0.057758	 0.998331	 0.003999
-0.693594	 0.170739	 -0.065389	 0.247429	 -0.066496	 0.997787	 0.004000
-0.694260	 0.168653	 -0.069379	 0.247141	 -0.077507	 0.996992	 0.004000
-0.694729	 0.166461	 -0.073365	 0.246814	 -0.085749	 0.996317	 0.004000
-0.694418	 0.164763	 -0.077349	 0.246456	 -0.093506	 0.995619	 0.004000
-0.692852	 0.163987	 -0.081330	 0.246066	 -0.101236	 0.994862	 0.004001
-0.690392	 0.163798	 -0.085307	 0.245640	 -0.112262	 0.993679	 0.004000
-0.687761	 0.163579	 -0.089280	 0.245177	 -0.118979	 0.992897	 0.004001
-0.685303	 0.162997	 -0.093250	 0.244689	 -0.125019	 0.992154	 0.003999
-0.683154	 0.161962	 -0.097217	 0.244174	 -0.132246	 0.991217	 0.004000
-0.682854	 0.160467	 -0.101179	 0.243627	 -0.141260	 0.989972	 0.004000
-0.681507	 0.158403	 -0.105137	 0.243052	 -0.146739	 0.989175	 0.004000
-0.678997	 0.157227	 -0.109093	 0.242453	 -0.152226	 0.988346	 0.004001
-0.675057	 0.157190	 -0.113044	 0.241831	 -0.159287	 0.987232	 0.003999
-0.670804	 0.157263	 -0.116990	 0.241179	 -0.166466	 0.986047	 0.004001
-0.667151	 0.156684	 -0.120933	 0.240503	 -0.171774	 0.985136	 0.003999
-0.665233	 0.155384	 -0.124871	 0.239804	 -0.177521	 0.984117	 0.004000
-0.662662	 0.153694	 -0.128805	 0.239078	 -0.185194	 0.982702	 0.004001
-0.658668	 0.153161	 -0.132735	 0.238329	 -0.189283	 0.981923	 0.003999
-0.653703	 0.153394	 -0.136660	 0.237564	 -0.193519	 0.981097	 0.004000
-0.649140	 0.153191	 -0.140581	 0.236773	 -0.201688	 0.979450	 0.004001
-0.646069	 0.152157	 -0.144498	 0.235959	 -0.205532	 0.978650	 0.003999
-0.642907	 0.150755	 -0.148411	 0.235129	 -0.209512	 0.977806	 0.004000
-0.638183	 0.150588	 -0.152318	 0.234278	 -0.216030	 0.976387	 0.003999
-0.632996	 0.150843	 -0.156222	 0.233407	 -0.219471	 0.975619	 0.004001
-0.628596	 0.150411	 -0.160124	 0.232523	 -0.222723	 0.974882	 0.004000
-0.625736	 0.149051	 -0.164021	 0.231623	 -0.227269	 0.973832	 0.004000
-0.621769	 0.148441	 -0.167915	 0.230707	 -0.230753	 0.973012	 0.004000
-0.616687	 0.148758	 -0.171806	 0.229778	 -0.233467	 0.972365	 0.004001
-0.612176	 0.148612	 -0.175694	 0.228837	 -0.237002	 0.971509	 0.004000
-0.611376	 0.149073	 -0.179578	 0.227884	 -0.239770	 0.970830	 0.004000
-0.609223	 0.147446	 -0.183460	 0.226919	 -0.242242	 0.970216	 0.004000
-0.605622	 0.146744	 -0.187340	 0.225945	 -0.245005	 0.969522	 0.004000
-0.600636	 0.147044	 -0.191216	 0.224957	 -0.248766	 0.968564	 0.004000
-0.595529	 0.147351	 -0.195089	 0.223958	 -0.250997	 0.967988	 0.004000
-0.593653	 0.145720	 -0.198960	 0.222948	 -0.253989	 0.967207	 0.004000
-0.589812	 0.145187	 -0.202826	 0.221924	 -0.258036	 0.966135	 0.003999
-0.584092	 0.145630	 -0.206689	 0.220886	 -0.260959	 0.965350	 0.004001
-0.578388	 0.145772	 -0.210548	 0.219834	 -0.265000	 0.964249	 0.004000
-0.578158	 0.143898	 -0.214403	 0.218768	 -0.268276	 0.963342	 0.004000
-0.575163	 0.143442	 -0.218255	 0.217690	 -0.270492	 0.962722	 0.004000
-0.568583	 0.143951	 -0.222104	 0.216597	 -0.275975	 0.961165	 0.004000
-0.560950	 0.144007	 -0.225946	 0.215487	 -0.278780	 0.960355	 0.004000
-0.559095	 0.143107	 -0.229787	 0.214368	 -0.280989	 0.959711	 0.004000
-0.556248	 0.143052	 -0.233623	 0.213234	 -0.285696	 0.958320	 0.004001
-0.553384	 0.142696	 -0.237455	 0.212089	 -0.287279	 0.957847	 0.004000
-0.548576	 0.142098	 -0.241285	 0.210934	 -0.289778	 0.957094	 0.004000
-0.543025	 0.142549	 -0.245111	 0.209768	 -0.293559	 0.955941	 0.003999
-0.538402	 0.142821	 -0.248933	 0.208591	 -0.295157	 0.955449	 0.004001
-0.534991	 0.142179	 -0.252754	 0.207405	 -0.297563	 0.954702	 0.003999
-0.530659	 0.142330	 -0.256570	 0.206209	 -0.300282	 0.953851	 0.004000
-0.526142	 0.142687	 -0.260385	 0.205005	 -0.301945	 0.953325	 0.004001
-0.522448	 0.142316	 -0.264197	 0.203792	 -0.304504	 0.952511	 0.004000
-0.518802	 0.142230	 -0.268006	 0.202570	 -0.306762	 0.951786	 0.004000
-0.514663	 0.142550	 -0.271811	 0.201340	 -0.308040	 0.951373	 0.003999
-0.511170	 0.142220	 -0.275616	 0.200101	 -0.311125	 0.950369	 0.004002
-0.508207	 0.141807	 -0.279417	 0.198854	 -0.312550	 0.949901	 0.003999
-0.504275	 0.142085	 -0.283214	 0.197599	 -0.315027	 0.949083	 0.004000
-0.501317	 0.141629	 -0.287008	 0.196334	 -0.317502	 0.948257	 0.004000
-0.501317	 0.141629	 -0.290801	 0.195061	 -0.318926	 0.947780	 0.004001
-0.498938	 0.141063	 -0.294591	 0.193781	 -0.321248	 0.946995	 0.004000
-0.493870	 0.141687	 -0.298377	 0.192492	 -0.323122	 0.946357	 0.003998
-0.491760	 0.140783	 -0.302161	 0.191196	 -0.324612	 0.945847	 0.004002
-0.488856	 0.140506	 -0.305943	 0.189891	 -0.328278	 0.944581	 0.004000
-0.485267	 0.140812	 -0.309720	 0.188575	 -0.329771	 0.944061	 0.004000
-0.483201	 0.140249	 -0.313494	 0.187250	 -0.332532	 0.943092	 0.004000
-0.479737	 0.140530	 -0.317264	 0.185914	 -0.335735	 0.941957	 0.004000
-0.474655	 0.141515	 -0.321032	 0.184568	 -0.336922	 0.941533	 0.004001
-0.472761	 0.141009	 -0.324795	 0.183214	 -0.340357	 0.940296	 0.003999
-0.469051	 0.141593	 -0.328554	 0.181847	 -0.342947	 0.939355	 0.004001
-0.464642	 0.142471	 -0.332310	 0.180472	 -0.344813	 0.938671	 0.003999
-0.462935	 0.142036	 -0.336062	 0.179085	 -0.348519	 0.937302	 0.004000
-0.459790	 0.142464	 -0.339809	 0.177687	 -0.350219	 0.936668	 0.004000
-0.457182	 0.142547	 -0.343554	 0.176282	 -0.352739	 0.935722	 0.004000
-0.455854	 0.141998	 -0.347295	 0.174866	 -0.355257	 0.934769	 0.004000
-0.453563	 0.142109	 -0.351034	 0.173442	 -0.356432	 0.934321	 0.004001
-0.452220	 0.141695	 -0.354770	 0.172011	 -0.358812	 0.933410	 0.003999
-0.450126	 0.141800	 -0.358503	 0.170576	 -0.358946	 0.933358	 0.004001
-0.450126	 0.141800	 -0.362236	 0.169140	 -0.359113	 0.933294	 0.003999
-0.447942	 0.142067	 -0.365966	 0.167697	 -0.362193	 0.932103	 0.004001
-0.447228	 0.141726	 -0.369694	 0.166245	 -0.364051	 0.931379	 0.003999
-0.445188	 0.142171	 -0.373417	 0.164782	 -0.367206	 0.930139	 0.004000
-0.444729	 0.142026	 -0.377137	 0.163314	 -0.367292	 0.930106	 0.004000
-0.442762	 0.142811	 -0.380857	 0.161844	 -0.367423	 0.930054	 0.004001
-0.440630	 0.144111	 -0.384578	 0.160375	 -0.367206	 0.930139	 0.004000
-0.440390	 0.144109	 -0.388297	 0.158903	 -0.368846	 0.929491	 0.003999
-0.438912	 0.144839	 -0.392013	 0.157422	 -0.371477	 0.928442	 0.004000
-0.439215	 0.145288	 -0.395725	 0.155929	 -0.374707	 0.927143	 0.004000
-0.440019	 0.145048	 -0.399432	 0.154429	 -0.375740	 0.926725	 0.004000
-0.441053	 0.144745	 -0.403139	 0.152926	 -0.375525	 0.926812	 0.004000
-0.445523	 0.143613	 -0.406844	 0.151419	 -0.378321	 0.925674	 0.003999
-0.445218	 0.144040	 -0.410545	 0.149902	 -0.379995	 0.924988	 0.004000
-0.445540	 0.144710	 -0.414242	 0.148373	 -0.384154	 0.923269	 0.004001
-0.445540	 0.144710	 -0.417933	 0.146833	 -0.386089	 0.922462	 0.003999
-0.444627	 0.145590	 -0.421621	 0.145284	 -0.388392	 0.921494	 0.004001
-0.444207	 0.147406	 -0.425308	 0.143730	 -0.388269	 0.921546	 0.004000
-0.446690	 0.147542	 -0.428992	 0.142175	 -0.389599	 0.920985	 0.003999
-0.450650	 0.148413	 -0.432674	 0.140611	 -0.392410	 0.919790	 0.004001
-0.453640	 0.148378	 -0.436350	 0.139034	 -0.396000	 0.918250	 0.004000
-0.454670	 0.149221	 -0.440022	 0.137446	 -0.397839	 0.917455	 0.003999
-0.461874	 0.149440	 -0.443688	 0.135848	 -0.401658	 0.915790	 0.004001
-0.463242	 0.150009	 -0.447346	 0.134230	 -0.407066	 0.913399	 0.003999
-0.469813	 0.150312	 -0.450997	 0.132595	 -0.410448	 0.911884	 0.004001
-0.469625	 0.151061	 -0.454641	 0.130945	 -0.414726	 0.909947	 0.004000
-0.466630	 0.152838	 -0.458276	 0.129276	 -0.419597	 0.907710	 0.003999
-0.476018	 0.153164	 -0.461902	 0.127587	 -0.424677	 0.905345	 0.004001
-0.476018	 0.153164	 -0.465507	 0.125856	 -0.441102	 0.897457	 0.003999
