-0.556507	 0.244108	 0.128093	 0.206634	 0.502238	 0.864729	 0.004000
-0.556941	 0.244337	 0.124633	 0.208639	 0.500307	 0.865848	 0.004000
-0.557399	 0.243960	 0.121166	 0.210636	 0.497780	 0.867303	 0.004000
-0.558149	 0.243697	 0.117694	 0.212622	 0.495143	 0.868812	 0.004001
-0.559304	 0.243148	 0.114215	 0.214596	 0.492041	 0.870572	 0.004000
-0.559944	 0.243160	 0.110728	 0.216556	 0.487743	 0.872987	 0.004000
-0.560782	 0.243443	 0.107230	 0.218496	 0.482159	 0.876084	 0.004001
-0.561412	 0.243841	 0.103717	 0.220410	 0.475099	 0.879933	 0.003999
-0.562870	 0.243521	 0.100189	 0.222293	 0.466220	 0.884669	 0.004000
-0.564003	 0.243467	 0.096638	 0.224135	 0.455215	 0.890382	 0.004000
-0.566102	 0.242275	 0.093060	 0.225923	 0.438552	 0.898706	 0.004000
-0.567472	 0.242230	 0.089448	 0.227640	 0.420244	 0.907411	 0.004000
-0.569888	 0.240469	 0.085800	 0.229280	 0.399704	 0.916644	 0.004000
-0.571748	 0.239459	 0.082115	 0.230835	 0.377573	 0.925980	 0.003999
-0.573439	 0.238793	 0.078392	 0.232297	 0.353730	 0.935348	 0.004000
-0.575966	 0.237016	 0.074632	 0.233662	 0.328493	 0.944506	 0.004000
-0.577983	 0.236106	 0.070837	 0.234924	 0.302471	 0.953159	 0.004000
-0.579565	 0.236250	 0.067007	 0.236078	 0.274510	 0.961584	 0.004000
-0.582351	 0.234591	 0.063150	 0.237135	 0.254044	 0.967193	 0.003999
-0.584990	 0.233025	 0.059272	 0.238117	 0.236939	 0.971525	 0.004001
-0.587341	 0.231940	 0.055379	 0.239034	 0.221794	 0.975094	 0.003999
-0.589297	 0.231775	 0.051474	 0.239897	 0.209731	 0.977759	 0.004000
-0.592082	 0.230455	 0.047558	 0.240717	 0.199999	 0.979796	 0.004000
-0.594949	 0.228967	 0.043636	 0.241503	 0.193259	 0.981148	 0.004000
-0.597945	 0.227227	 0.039711	 0.242269	 0.189520	 0.981877	 0.004000
-0.600564	 0.226210	 0.035782	 0.243021	 0.186246	 0.982503	 0.004000
-0.602948	 0.225975	 0.031851	 0.243760	 0.183253	 0.983066	 0.004000
-0.605890	 0.224800	 0.027917	 0.244488	 0.180711	 0.983536	 0.004001
-0.609064	 0.223433	 0.023982	 0.245203	 0.177041	 0.984203	 0.003999
-0.612534	 0.221440	 0.020044	 0.245902	 0.172723	 0.984970	 0.004001
-0.615826	 0.219703	 0.016102	 0.246582	 0.167005	 0.985956	 0.004000
-0.618667	 0.218883	 0.012156	 0.247236	 0.160266	 0.987074	 0.004000
-0.621452	 0.218499	 0.008205	 0.247862	 0.152735	 0.988267	 0.004000
-0.624310	 0.217214	 0.004249	 0.248449	 0.140763	 0.990043	 0.004000
-0.627511	 0.215889	 0.000286	 0.248992	 0.130249	 0.991481	 0.004000
-0.630897	 0.213966	 -0.003683	 0.249493	 0.120235	 0.992745	 0.004000
-0.634359	 0.211588	 -0.007657	 0.249952	 0.109502	 0.993987	 0.004000
-0.637599	 0.209333	 -0.011635	 0.250366	 0.097749	 0.995211	 0.004000
-0.640425	 0.207649	 -0.015618	 0.250730	 0.084256	 0.996444	 0.004000
-0.642945	 0.206418	 -0.019606	 0.251049	 0.074993	 0.997184	 0.004000
-0.645290	 0.205385	 -0.023596	 0.251331	 0.066008	 0.997819	 0.004000
-0.647537	 0.204374	 -0.027588	 0.251578	 0.057746	 0.998331	 0.004000
-0.649707	 0.203303	 -0.031583	 0.251785	 0.045496	 0.998965	 0.004000
-0.651829	 0.202151	 -0.035579	 0.251951	 0.037750	 0.999287	 0.004000
-0.652964	 0.200779	 -0.039577	 0.252086	 0.029503	 0.999565	 0.004000
-0.654813	 0.199508	 -0.043575	 0.252186	 0.020749	 0.999785	 0.004000
-0.656489	 0.198202	 -0.047575	 0.252248	 0.009751	 0.999952	 0.004000
-0.657986	 0.196884	 -0.051574	 0.252270	 0.001250	 0.999999	 0.004000
-0.659301	 0.195572	 -0.055574	 0.252259	 -0.006251	 0.999980	 0.004000
-0.660423	 0.194277	 -0.059574	 0.252219	 -0.014248	 0.999898	 0.004001
-0.661347	 0.192999	 -0.063574	 0.252140	 -0.025252	 0.999681	 0.004000
-0.662111	 0.191735	 -0.067572	 0.252025	 -0.031995	 0.999488	 0.004001
-0.663711	 0.190580	 -0.071570	 0.251885	 -0.038006	 0.999278	 0.003999
-0.664231	 0.189310	 -0.075566	 0.251719	 -0.045249	 0.998976	 0.004000
-0.664628	 0.187941	 -0.079561	 0.251519	 -0.054505	 0.998514	 0.004000
-0.664965	 0.186405	 -0.083554	 0.251290	 -0.059992	 0.998199	 0.004001
-0.665260	 0.184655	 -0.087547	 0.251039	 -0.065492	 0.997853	 0.004000
-0.665470	 0.182725	 -0.091537	 0.250762	 -0.072765	 0.997349	 0.003999
-0.665487	 0.180848	 -0.095525	 0.250457	 -0.079741	 0.996816	 0.004000
-0.665109	 0.179432	 -0.099512	 0.250128	 -0.085259	 0.996359	 0.004000
-0.664219	 0.178658	 -0.103495	 0.249775	 -0.091009	 0.995850	 0.004000
-0.662967	 0.178240	 -0.107478	 0.249395	 -0.098984	 0.995089	 0.004001
-0.661619	 0.177808	 -0.111457	 0.248991	 -0.103019	 0.994679	 0.003999
-0.660321	 0.177186	 -0.115435	 0.248570	 -0.107221	 0.994235	 0.004001
-0.659130	 0.176302	 -0.119411	 0.248125	 -0.115507	 0.993307	 0.004000
-0.658629	 0.175323	 -0.123383	 0.247655	 -0.119510	 0.992833	 0.004000
-0.658006	 0.173535	 -0.127353	 0.247169	 -0.123481	 0.992347	 0.004001
-0.657303	 0.171635	 -0.131321	 0.246662	 -0.130034	 0.991510	 0.003999
-0.656133	 0.170388	 -0.135286	 0.246135	 -0.133719	 0.991019	 0.004001
-0.654386	 0.170000	 -0.139249	 0.245594	 -0.136764	 0.990604	 0.004000
-0.652426	 0.169864	 -0.143210	 0.245037	 -0.141491	 0.989939	 0.004000
-0.650663	 0.169424	 -0.147169	 0.244464	 -0.145235	 0.989397	 0.004000
-0.649444	 0.168804	 -0.151126	 0.243877	 -0.147754	 0.989024	 0.004000
-0.648757	 0.167141	 -0.155081	 0.243279	 -0.151494	 0.988458	 0.004000
-0.648018	 0.165408	 -0.159034	 0.242667	 -0.154255	 0.988031	 0.004000
-0.646701	 0.164481	 -0.162985	 0.242045	 -0.156771	 0.987635	 0.003999
-0.644801	 0.164366	 -0.166934	 0.241413	 -0.159492	 0.987199	 0.004000
-0.642881	 0.164248	 -0.170882	 0.240767	 -0.163507	 0.986542	 0.004000
-0.641327	 0.163999	 -0.174828	 0.240109	 -0.165493	 0.986211	 0.004000
-0.640699	 0.162462	 -0.178771	 0.239441	 -0.168776	 0.985654	 0.003999
-0.639990	 0.160816	 -0.182712	 0.238757	 -0.172987	 0.984924	 0.004000
-0.638596	 0.160015	 -0.186651	 0.238060	 -0.175739	 0.984437	 0.004000
-0.636592	 0.159987	 -0.190588	 0.237348	 -0.179985	 0.983669	 0.004000
-0.634644	 0.159822	 -0.194521	 0.236621	 -0.183262	 0.983064	 0.004000
-0.633297	 0.159244	 -0.198453	 0.235884	 -0.185481	 0.982648	 0.004000
-0.632820	 0.157594	 -0.202381	 0.235131	 -0.191258	 0.981540	 0.004000
-0.631632	 0.156514	 -0.206306	 0.234360	 -0.194000	 0.981001	 0.004000
-0.629704	 0.156365	 -0.210229	 0.233579	 -0.196260	 0.980552	 0.004000
-0.627979	 0.156287	 -0.214149	 0.232785	 -0.200969	 0.979598	 0.004001
-0.626814	 0.155782	 -0.218067	 0.231977	 -0.203036	 0.979171	 0.003999
-0.626068	 0.154263	 -0.221982	 0.231161	 -0.205002	 0.978761	 0.004000
-0.624991	 0.153405	 -0.225895	 0.230332	 -0.209273	 0.977857	 0.004000
-0.623367	 0.153359	 -0.229806	 0.229492	 -0.210707	 0.977549	 0.004001
-0.621665	 0.153234	 -0.233716	 0.228645	 -0.213250	 0.976998	 0.004000
-0.620698	 0.152459	 -0.237623	 0.227786	 -0.216030	 0.976387	 0.003999
-0.620546	 0.151184	 -0.241527	 0.226919	 -0.217513	 0.976057	 0.004000
-0.619406	 0.150883	 -0.245430	 0.226043	 -0.220476	 0.975392	 0.004000
-0.617905	 0.150969	 -0.249331	 0.225157	 -0.222540	 0.974924	 0.003999
-0.616974	 0.150575	 -0.253229	 0.224264	 -0.224019	 0.974585	 0.004000
-0.617099	 0.149433	 -0.257127	 0.223361	 -0.227159	 0.973858	 0.004002
-0.616572	 0.148797	 -0.261022	 0.222450	 -0.228510	 0.973542	 0.004000
-0.615446	 0.148861	 -0.264914	 0.221531	 -0.231046	 0.972943	 0.003999
-0.614641	 0.148674	 -0.268805	 0.220602	 -0.233761	 0.972294	 0.004000
-0.614985	 0.147755	 -0.272694	 0.219664	 -0.235178	 0.971952	 0.004001
-0.614942	 0.147040	 -0.276581	 0.218718	 -0.237296	 0.971437	 0.003999
-0.614200	 0.147117	 -0.280465	 0.217765	 -0.239534	 0.970888	 0.003999
-0.613664	 0.147039	 -0.284347	 0.216804	 -0.240947	 0.970538	 0.004001
-0.614354	 0.146276	 -0.288228	 0.215832	 -0.244770	 0.969581	 0.004000
-0.614670	 0.145631	 -0.292106	 0.214851	 -0.246005	 0.969269	 0.004000
-0.614325	 0.145704	 -0.295980	 0.213861	 -0.249296	 0.968427	 0.003999
-0.614227	 0.145600	 -0.299852	 0.212857	 -0.252229	 0.967668	 0.004000
-0.615521	 0.144806	 -0.303723	 0.211845	 -0.253694	 0.967285	 0.004001
-0.616159	 0.144293	 -0.307590	 0.210824	 -0.257040	 0.966401	 0.003999
-0.616275	 0.144371	 -0.311454	 0.209790	 -0.259731	 0.965681	 0.004000
-0.616275	 0.144371	 -0.315316	 0.208748	 -0.261784	 0.965126	 0.003999
-0.617154	 0.144299	 -0.319175	 0.207693	 -0.265464	 0.964121	 0.004001
-0.618835	 0.143322	 -0.323030	 0.206628	 -0.267218	 0.963636	 0.004000
-0.619713	 0.143090	 -0.326883	 0.205553	 -0.270029	 0.962852	 0.004000
-0.620468	 0.143162	 -0.330733	 0.204468	 -0.272309	 0.962210	 0.003999
-0.622791	 0.142716	 -0.334581	 0.203377	 -0.273466	 0.961882	 0.004000
-0.624664	 0.142117	 -0.338427	 0.202277	 -0.276206	 0.961098	 0.004001
-0.625811	 0.142184	 -0.342272	 0.201172	 -0.276273	 0.961079	 0.004000
-0.628172	 0.142208	 -0.346116	 0.200068	 -0.276273	 0.961079	 0.004000
-0.631429	 0.141338	 -0.349959	 0.198956	 -0.279702	 0.960087	 0.004001
-0.633673	 0.141254	 -0.353798	 0.197833	 -0.281286	 0.959624	 0.003999
-0.635555	 0.141458	 -0.357634	 0.196701	 -0.285008	 0.958525	 0.004000
-0.639508	 0.141171	 -0.361468	 0.195561	 -0.284710	 0.958614	 0.004001
-0.642661	 0.140965	 -0.365303	 0.194422	 -0.285008	 0.958525	 0.004000
-0.645452	 0.141228	 -0.369137	 0.193282	 -0.284778	 0.958594	 0.004000
-0.650386	 0.141304	 -0.372970	 0.192140	 -0.286453	 0.958094	 0.004001
-0.654476	 0.140886	 -0.376802	 0.190989	 -0.289022	 0.957322	 0.004000
-0.657926	 0.141123	 -0.380629	 0.189826	 -0.292504	 0.956264	 0.004000
-0.661604	 0.141321	 -0.384453	 0.188654	 -0.293489	 0.955963	 0.004000
-0.668653	 0.141023	 -0.388277	 0.187480	 -0.293489	 0.955963	 0.004000
-0.673102	 0.141144	 -0.392099	 0.186301	 -0.296053	 0.955171	 0.003999
-0.677701	 0.141335	 -0.395918	 0.185113	 -0.298019	 0.954560	 0.004000
-0.686251	 0.141027	 -0.399734	 0.183912	 -0.302172	 0.953253	 0.004001
-0.691916	 0.140888	 -0.403546	 0.182700	 -0.304277	 0.952584	 0.004000
-0.697378	 0.141082	 -0.407355	 0.181478	 -0.306462	 0.951883	 0.004000
-0.707620	 0.140818	 -0.411162	 0.180252	 -0.306535	 0.951859	 0.004000
-0.714361	 0.140580	 -0.414968	 0.179024	 -0.307814	 0.951447	 0.003999
-0.714361	 0.140580	 -0.418772	 0.177786	 -0.310973	 0.950419	 0.004000
-0.720976	 0.140677	 -0.422572	 0.176536	 -0.314202	 0.949356	 0.004001
-0.734324	 0.140080	 -0.426368	 0.175274	 -0.316528	 0.948583	 0.004000
-0.742408	 0.139759	 -0.430160	 0.174001	 -0.320275	 0.947325	 0.004000
-0.749323	 0.140028	 -0.433945	 0.172708	 -0.325960	 0.945384	 0.004000
-0.764058	 0.139869	 -0.437724	 0.171397	 -0.329471	 0.944166	 0.004000
-0.773097	 0.139875	 -0.441498	 0.170071	 -0.333801	 0.942644	 0.003999
-0.781328	 0.140187	 -0.445265	 0.168725	 -0.338932	 0.940811	 0.004001
-0.802262	 0.139695	 -0.449025	 0.167359	 -0.343990	 0.938973	 0.004000
-0.811138	 0.140141	 -0.452767	 0.165948	 -0.361324	 0.932440	 0.003999
-0.833678	 0.140504	 -0.456488	 0.164481	 -0.372726	 0.927941	 0.004000
-0.843023	 0.140697	 -0.460191	 0.162969	 -0.383301	 0.923623	 0.003999
-0.847883	 0.141493	 -0.463867	 0.161391	 -0.405443	 0.914121	 0.004001
-0.876612	 0.141432	 -0.467501	 0.159721	 -0.429526	 0.903055	 0.004000
-0.877443	 0.142269	 -0.471093	 0.157964	 -0.449313	 0.893375	 0.003999
-0.907803	 0.142200	 -0.474644	 0.156122	 -0.471639	 0.881792	 0.004001
-0.894304	 0.144072	 -0.478121	 0.154146	 -0.516150	 0.856498	 0.003999
-0.917825	 0.145711	 -0.481509	 0.152023	 -0.545726	 0.837964	 0.004000
-0.937890	 0.148756	 -0.484809	 0.149763	 -0.583883	 0.811838	 0.004001
-0.886332	 0.153132	 -0.487986	 0.147336	 -0.629773	 0.776779	 0.004000
